a,b,zip_code,d,name,f,canton,h,I,j,k,l,m
2196,10,3765,0,Oberwil i. S.,Oberwil im Simmental,BE,1,,1,2197,766,20090401
2197,10,3766,0,Boltigen,Boltigen,BE,1,,1,2197,791,19960904
2200,10,3770,0,Zweisimmen,Zweisimmen,BE,1,,1,8015,794,19960904
2201,20,3771,0,Blankenburg,Blankenburg,BE,1,,1,8015,794,20030501
2202,10,3772,0,St. Stephan,St. Stephan,BE,1,,1,8016,793,20071001
2204,20,3773,0,Matten(St.Stephan),Matten (St. Stephan),BE,1,,1,8016,793,20040601
2205,10,3775,0,Lenk im Simmental,Lenk im Simmental,BE,1,,1,8016,792,19960904
2206,20,3776,0,Oeschseite,Oeschseite,BE,1,,1,8015,794,19990222
2207,20,3777,0,Saanenmöser,Saanenmöser,BE,1,,1,2208,843,20120701
2208,10,3778,0,Schönried,Schönried,BE,1,,1,2208,843,20120701
2209,10,3780,0,Gstaad,Gstaad,BE,1,,1,8192,843,19960904
2210,20,3781,0,Turbach,Turbach,BE,1,,1,8192,843,20040601
2212,10,3782,0,Lauenen b. Gstaad,Lauenen b. Gstaad,BE,1,,1,8192,842,20100701
2213,20,3783,0,Grund b. Gstaad,Grund b. Gstaad,BE,1,,1,8192,843,20000601
2214,20,3784,0,Feutersoey,Feutersoey,BE,1,,0,2215,841,20021201
2215,10,3785,0,Gsteig b. Gstaad,Gsteig b. Gstaad,BE,1,,0,2215,841,19960904
2216,10,3792,0,Saanen,Saanen,BE,1,,1,2216,843,19960904
2217,10,3800,0,Interlaken,Interlaken,BE,1,,1,7281,581,19960904
2218,10,3800,2,Unterseen,Unterseen,BE,1,,1,7281,593,19960904
2219,10,3800,3,Matten b. Interl,Matten b. Interlaken,BE,1,,1,7281,587,19960904
2226,20,3801,33,Jungfraujoch,Jungfraujoch,VS,1,,0,2248,6058,20090401
2228,10,3803,0,Beatenberg,Beatenberg,BE,1,,1,7281,571,20080601
2229,10,3804,0,Habkern,Habkern,BE,1,,1,7281,579,20040601
2230,20,3805,0,Goldswil,Goldswil b. Interlaken,BE,1,,1,7281,590,20041001
2231,10,3806,0,Bönigen,Bönigen b. Interlaken,BE,1,,1,7281,572,19960904
2232,10,3807,0,Iseltwald,Iseltwald,BE,1,,1,7281,582,20030201
2233,10,3812,0,Wilderswil,Wilderswil,BE,1,,1,7281,594,19960904
2237,20,3813,0,Saxeten,Saxeten,BE,1,,1,7281,591,20010928
2238,20,3814,0,Gsteigwiler,Gsteigwiler,BE,1,,1,7281,577,20021201
2239,20,3815,0,Zweilütschinen,Zweilütschinen,BE,1,,1,8193,578,20080701
2240,20,3816,0,Lütschental,Lütschental,BE,1,,1,8193,586,20020101
2241,20,3816,1,Burglauenen,Burglauenen,BE,1,,1,8193,576,20011201
2242,10,3818,0,Grindelwald,Grindelwald,BE,1,,1,8193,576,19960904
2245,10,3822,0,Lauterbrunnen,Lauterbrunnen,BE,1,,1,2245,584,19960904
2246,20,3822,2,Isenfluh,Isenfluh,BE,1,,1,2245,584,20051101
2248,10,3823,0,Wengen,Wengen,BE,1,,1,2248,584,19960904
2250,20,3824,0,Stechelberg,Stechelberg,BE,1,,1,2245,584,20050701
2251,10,3825,0,Mürren,Mürren,BE,1,,0,2251,584,19960904
2252,20,3826,0,Gimmelwald,Gimmelwald,BE,1,,0,2251,584,20051101
2253,10,3852,0,Ringgenberg BE,Ringgenberg BE,BE,1,,1,7281,590,19991222
2254,20,3853,0,Niederried Interl,Niederried b. Interlaken,BE,1,,1,7281,588,20021201
2255,10,3854,0,Oberried Brienz,Oberried am Brienzersee,BE,1,,1,7676,589,20030801
2257,10,3855,0,Brienz BE,Brienz BE,BE,1,,1,7676,573,19960904
2258,10,3855,1,Axalp,Axalp,BE,1,,1,7676,573,20011101
2262,10,3856,0,Brienzwiler,Brienzwiler,BE,1,,1,7676,574,20080601
2263,20,3857,0,Unterbach BE,Unterbach BE,BE,1,,1,7677,785,20030701
2264,10,3858,0,Hofstetten BE,Hofstetten b. Brienz,BE,1,,1,7676,580,20020701
2265,10,3860,0,Meiringen,Meiringen,BE,1,,1,7677,785,19960904
2266,20,3860,2,Rosenlaui,Rosenlaui,BE,1,,0,7677,786,20081001
2268,10,3862,0,Innertkirchen,Innertkirchen,BE,1,,1,7677,784,20081201
2269,20,3863,0,Gadmen,Gadmen,BE,1,,1,7677,781,20081201
2271,10,3864,0,Guttannen,Guttannen,BE,1,,1,7677,782,20080601
2273,10,3900,0,Brig,Brig,VS,1,,1,5495,6002,19981123
2274,20,3900,2,Gamsen,Gamsen,VS,1,,1,5495,6002,20100301
2277,20,3949,0,Hohtenn,Hohtenn,VS,1,,1,8441,6204,20080401
2278,20,3903,1,Birgisch,Birgisch,VS,1,,1,5495,6007,20080801
2279,20,3903,0,Mund,Mund,VS,1,,1,5495,6007,20090401
2280,10,3914,0,Blatten b. Naters,Blatten b. Naters,VS,1,,0,5495,6007,19960902
2281,20,3914,1,Belalp,Belalp,VS,1,,0,5495,6007,20001201
2282,20,3913,0,Rosswald,Rosswald,VS,1,,0,5495,6010,20051101
2283,10,3911,0,Ried-Brig,Ried-Brig,VS,1,,1,5495,6008,20011101
2284,20,3912,0,Termen,Termen,VS,1,,0,5495,6010,20041001
2285,20,3901,23,Rothwald,Rothwald,VS,1,,0,5495,6008,20000401
2286,20,3907,2,Simplon Hospiz,Simplon Hospiz,VS,1,,0,2287,6009,19960919
2287,10,3907,0,Simplon Dorf,Simplon Dorf,VS,1,,0,2287,6009,19960919
2288,20,3907,3,Gabi (Simplon),Gabi (Simplon),VS,1,,0,2287,6009,19960919
2289,20,3907,4,Gondo,Gondo,VS,1,,0,2287,6011,20030401
2290,20,3922,2,Eisten,Eisten,VS,1,,0,2313,6282,20040601
2291,10,3908,0,Saas-Balen,Saas-Balen,VS,1,,0,2292,6289,20110101
2292,10,3910,0,Saas-Grund,Saas-Grund,VS,1,,0,2292,6291,19960902
2294,10,3902,0,Glis,Glis,VS,1,,1,5495,6002,19960902
2296,20,3917,2,Goppenstein,Goppenstein,VS,1,,0,2299,6195,20020301
2297,20,3916,0,Ferden,Ferden,VS,1,,0,2299,6195,20000801
2298,20,3917,0,Kippel,Kippel,VS,1,,0,2299,6197,20121101
2299,10,3918,0,Wiler (Lötschen),Wiler (Lötschen),VS,1,,0,2299,6202,19960902
2300,20,3919,0,Blatten(Lötschen),Blatten (Lötschen),VS,1,,0,2299,6192,20121101
2301,10,3904,0,Naters,Naters,VS,1,,1,5495,6007,19960902
2302,10,3905,0,Saas-Almagell,Saas-Almagell,VS,1,,0,2292,6288,19960902
2303,10,3906,0,Saas-Fee,Saas-Fee,VS,1,,1,2303,6290,19960902
2305,10,3920,0,Zermatt,Zermatt,VS,1,,1,8031,6300,19960902
2308,10,3923,0,Törbel,Törbel,VS,1,,0,2313,6296,19960902
2309,20,3926,0,Embd,Embd,VS,1,,0,2313,6283,20031201
2310,20,3927,0,Herbriggen,Herbriggen,VS,1,,0,2315,6292,20050101
2311,10,3928,0,Randa,Randa,VS,1,,0,2311,6287,19960902
2312,10,3929,0,Täsch,Täsch,VS,1,,0,2312,6295,19960902
2313,10,3922,0,Stalden VS,Stalden VS,VS,1,,0,2313,6293,19960902
2314,20,3922,1,Kalpetran,Kalpetran,VS,1,,0,2313,6283,20031201
2315,10,3924,0,St. Niklaus VS,St. Niklaus VS,VS,1,,1,2315,6292,19960902
2316,20,3924,1,Gasenried,Gasenried,VS,1,,0,2315,6292,20031101
2317,10,3925,0,Grächen,Grächen,VS,1,,1,2317,6285,19960902
2318,10,3930,0,Visp,Visp,VS,1,,1,7256,6297,19960902
2321,10,3942,3,St. German,St. German,VS,1,,0,8441,6199,20050401
2322,20,3933,0,Staldenried,Staldenried,VS,1,,0,2313,6294,20040601
2323,10,3937,0,Baltschieder,Baltschieder,VS,1,,1,7256,6281,20090801
2324,10,3938,0,Ausserberg,Ausserberg,VS,1,,1,7256,6191,20090801
2325,20,3939,0,Eggerberg,Eggerberg,VS,1,,0,7256,6004,20030601
2326,20,3930,2,Eyholz,Eyholz,VS,1,,1,7256,6297,20040701
2327,20,3931,1,Lalden,Lalden,VS,1,,1,7256,6286,20000101
2328,10,3932,0,Visperterminen,Visperterminen,VS,1,,1,7256,6298,20090801
2329,20,3934,0,Zeneggen,Zeneggen,VS,1,,0,7256,6299,20040701
2330,10,3935,0,Bürchen,Bürchen,VS,1,,0,2330,6193,19960902
2334,20,3943,0,Eischoll,Eischoll,VS,1,,0,2330,6194,20080201
2335,10,3944,0,Unterbäch VS,Unterbäch VS,VS,1,,0,2330,6201,19960902
2336,20,3947,0,Ergisch,Ergisch,VS,1,,0,8441,6104,20090101
2337,20,3948,0,Unterems,Unterems,VS,1,,0,8441,6119,20021201
2338,20,3946,2,Gruben,Gruben,VS,1,,0,8441,6104,20021101
2339,20,3948,1,Oberems,Oberems,VS,1,,0,8441,6112,20021101
2340,10,3951,0,Agarn,Agarn,VS,1,,0,2356,6101,19880529
2341,20,3955,0,Albinen,Albinen,VS,1,,0,2360,6102,20051101
2342,20,3956,0,Guttet-Feschel,Guttet-Feschel,VS,1,,0,2356,6117,20090601
2343,10,3957,0,Erschmatt,Erschmatt,VS,1,,0,2356,6110,19960919
2344,10,3953,2,Varen,Varen,VS,1,,0,2356,6116,20020501
2345,20,3976,0,Noës,Noës,VS,2,,1,7249,6248,20111201
2346,20,3978,0,Flanthey,Flanthey,VS,2,,1,8033,6240,20090201
2347,10,1978,0,Lens,Lens,VS,2,,0,2347,6240,19880529
2348,20,1977,0,Icogne,Icogne,VS,2,,0,2347,6239,20021101
2349,10,3979,0,Grône,Grône,VS,2,,1,8033,6238,20051001
2350,10,3942,0,Raron,Raron,VS,1,,1,8441,6199,20090701
2351,20,3942,2,Niedergesteln,Niedergesteln,VS,1,,0,8441,6198,20000401
2353,20,3945,0,Gampel,Gampel,VS,1,,1,8441,6118,20091201
