zip_code;town;canton
6000;St. Niklausen LU;LU
6995;Madonna del Piano;TI
7226;Fajauna;GR
7743;Miralago;GR
8212;Nohl;ZH
8471;Dägerlen;ZH
9030;Gaiserwald;SG
9122;Ebersol;SG
6341;Baar;ZG
6900;Paradiso;TI
1754;Avry-sur-Matran;FR
1783;Barberêche;FR
1774;Montagny-les-Monts;FR
1110;Morges 3;VD
9000;St. Gallen;SG
1585;Bellerive VD;VD
2052;La Vue-des-Alpes;NE
3656;Ringoldswil;BE
4922;Thunstetten;BE
1700;Fribourg;FR
1400;Yverdon;VD
8879;Pizolpark (Mels);SG
1195;Bursinel;VD
6207;Nottwil SPZ;LU
3000;Bern Radio Schweiz;BE
3900;Brigerbad;VS
8118;Pfaffhausen;ZH
5601;Lenzburg Sonderdst;AG
1428;Provence;VD
2715;Châtelat;BE
1091;Chenaux;VD
9000;St. Gallen;SG
9000;St. Gallen;SG
1811;Vevey;VD
6600;Solduno;TI
1723;Marly Grand Pré;FR
3600;Thun;BE
1723;Marly 1;FR
6363;Bürgenstock;NW
8832;Wilen b. Wollerau;SZ
1754;Avry-Centre FR;FR
1775;Mannens;FR
1775;Grandsivaz;FR
1200;Genève 14;GE
8926;Hauptikon;ZH
8926;Uerzlikon;ZH
8000;Zürich Corona;ZH
1026;Echandens;VD
1260;Nyon car postal;VD
1400;Yverdon car postal;VD
1950;Sion car postal;VS
3900;Brig Postauto;VS
8000;Zürich Postauto;ZH
8500;Frauenfeld Pauto;TG
5400;Dättwil AG;AG
5400;Rütihof;AG
8106;Adlikon b.Regensdf;ZH
9400;Rorschach Zust;SG
6343;Buonas;ZG
6343;Risch;ZG
6343;Holzhäusern ZG;ZG
3945;Niedergampel;VS
1965;Drône (Savièse);VS
1110;Morges Dist;VD
1400;Yverdon Dist;VD
3415;Rüegsauschachen;BE
3415;Hasle b. Burgdorf;BE
6363;Fürigen;NW
6410;Rigi Scheidegg;SZ
4571;Lüterkofen;SO
8775;Luchsingen-Hätzin;GL
8000;Zürich;ZH
8000;Zürich CS PZ;ZH
1631;Bulle;FR
3040;Bern;BE
4000;Basel;BL
6000;Luzern;LU
8759;Netstal;GL
9000;St. Gallen;SG
6500;Bellinzona CS;TI
8268;Salenstein;TG
8522;Aawangen;TG
9503;Lanterswil;TG
8574;Oberhofen TG;TG
6260;Hintermoos;LU
1200;Genève 71 CS CP;GE
1279;Chavannes-Bogis LS;VD
1215;Genève ICC OLS;GE
1950;Sion 4;VS
6383;Wiesenberg;NW
3000;Bern 71 CS PZ;BE
4573;Lohn-Ammannsegg;SO
9000;St. Gallen K AG;SG
8152;Glattbrugg Zust;ZH
1988;Thyon-Les Collons;VS
8965;Berikon 2 Dorf;AG
8965;Berikon 1;AG
5046;Schmiedrued-Walde;AG
6031;Ebikon;LU
6021;Emmenbrücke 1;LU
6391;Engelberg;OW
6281;Hochdorf;LU
6011;Kriens;LU
6061;Sarnen 1;OW
6371;Stans;NW
6431;Schwyz;SZ
8302;Kloten Kaserne;ZH
9000;St. Gallen Quelle;SG
8725;Gebertingen;SG
6900;Lugano 7;TI
6900;Lugano 7 Caselle;TI
1240;Genève;GE
9471;Buchs SG 1;SG
9471;Buchs SG 3;SG
1260;Nyon 2;VD
1260;Nyon 1;VD
1530;Payerne Caserne;VD
8903;Birmensdorf ZH Kas;ZH
8180;Bülach Kaserne;ZH
8600;Dübendorf Kaserne;ZH
8500;Frauenfeld Kaserne;TG
9401;Rorschach;SG
9501;Wil SG 1;SG
3000;Bern 77 SBV;BE
5620;Bremgarten AG West;AG
5620;Bremgarten AG 1;AG
8000;Zürich BZ;ZH
2800;Delémont car post;JU
1200;Genève 70;GE
4500;Solothurn;SO
6060;Sarnen 2;OW
6060;Sarnen 2 Büntenp.;OW
6060;Sarnen 1;OW
1958;Uvrier;VS
1200;Genève 5;GE
1200;Genève 84 Votation;GE
9000;St. Gallen 14 Zust;SG
3800;Interlaken Pauto;BE
4000;Basel Postauto;BS
6000;Luzern Postauto;LU
8730;Uznach Postauto;SG
9000;St. Gallen Postaut;SG
4000;Basel;BS
4524;Balmberg;SO
4524;Oberbalmberg;SO
6156;Luthern Bad;LU
5400;Baden 1 Zustellung;AG
6260;Mehlsecken;LU
6600;Muralto;TI
6161;Entlebuch;LU
6677;Aurigeno;TI
9201;Gossau SG;SG
6900;Lugano 2;TI
6600;Locarno 4 Solduno;TI
8510;Frauenfeld;TG
3050;Bern;BE
6900;Lugano 8;TI
6900;Lugano 4;TI
6900;Lugano 6;TI
7431;Obermutten;GR
1892;Lavey-les-Bains;VD
2575;Gerolfingen;BE
3000;Bern 60 UPD;BE
8260;Stein am Rhein 1;SH
8260;Stein am Rhein 2;SH
9214;Kradolf;TG
1400;Yverdon Caserne;VD
2013;Colombier NE Cas;NE
1680;Romont Caserne;FR
6032;Emmen Kaserne;LU
1700;Fribourg Caserne;FR
1200;Genève 26 Caserne;GE
6810;Isone Caserma;TI
6616;Losone Caserma;TI
6000;Luzern Kaserne;LU
3250;Lyss Kaserne;BE
8887;Mels Kaserne;SG
6802;Rivera Caserma;TI
1510;Moudon Caserne;VD
1890;St-Maurice Caserne;VS
1950;Sion Caserne;VS
3380;Wangen Kaserne;BE
6370;Stans Kaserne;NW
6780;Airolo Caserma;TI
3000;Bern 22 Kaserne;BE
1145;Bière Caserne;VD
2900;Porrentruy Caserne;JU
8640;Hurden;SZ
8000;Zürich R Digest;ZH
1630;Bulle 1;FR
1630;Bulle 2;FR
6460;Altdorf UR 1;UR
6460;Altdorf UR 2 Ryn.;UR
6460;Altdorf UR 2;UR
1660;La Lécherette;VD
8000;Zürich Versich.;ZH
2075;Thielle;NE
2075;Wavre;NE
1721;Misery;FR
3632;Oberstocken;BE
1068;Les Monts-de-Pully;VD
2010;Neuchâtel OFS;NE
8285;Kreuzlingen Ifolor;TG
4000;Basel;BS
1762;Givisiez Dist Ba;FR
1950;Sion Dist Ba;VS
3900;Brig Dist Ba;VS
3600;Thun Dist Ba;BE
2510;Biel/Bienne DistBa;BE
8210;Schaffhausen DistB;SH
9510;Wil SG Dist Ba;SG
6593;Cadenazzo Dist Ba;TI
1227;Carouge GE Dist;GE
1225;Chêne-Bourg Dist;GE
1196;Gland Distribution;VD
1218;Grand-Saconnex D;GE
1213;Petit-Lancy Dist;GE
1219;Le Lignon Dist;GE
1217;Meyrin Dist;GE
1290;Versoix Dist;GE
1860;Aigle Distribution;VD
1030;Bussigny Dist;VD
1023;Crissier 1 Dist;VD
2540;Grenchen 1 Zust;SO
4410;Liestal Zustellung;BL
4242;Laufen Zustellung;BL
4132;Muttenz 1 Zust;BL
4142;Münchenstein 1 Zus;BL
4104;Oberwil BL Zust;BL
4702;Oensingen Zust;SO
4133;Pratteln 1 Zust;BL
4125;Riehen 1 Zust;BS
4153;Reinach BL Zust;BL
4106;Therwil Zustellung;BL
5620;Bremgarten 1 Zust;AG
5600;Lenzburg Zust;AG
4313;Möhlin Zustellung;AG
4665;Oftringen 1 Zust;AG
4310;Rheinfelden 1 Zust;AG
8957;Spreitenbach Zust;AG
5012;Schönenwerd Zust;SO
5430;Wettingen 1 Zust;AG
5610;Wohlen AG 1 Zust;AG
4800;Zofingen Zust;AG
6440;Brunnen Zust;SZ
6330;Cham Zustellung;ZG
6030;Ebikon Zustellung;LU
6020;Emmenbrücke 1 Zust;LU
6390;Engelberg Zust;OW
6410;Goldau Zust;SZ
6052;Hergiswil NW Zust;NW
6010;Kriens 2 Zust;LU
6102;Malters Zust;LU
6000;Luzern R'bühl Zust;LU
6343;Rotkreuz Zust;ZG
6430;Schwyz Zust;SZ
6370;Stans Zust;NW
6210;Sursee Zust;LU
6130;Willisau Zust;LU
1870;Monthey 1 Dist;VS
3280;Murten Zustellung;FR
8134;Adliswil 1 Zust;ZH
8910;Affoltern a.A.Zust;ZH
8580;Amriswil Zust;TG
9320;Arbon Zustellung;TG
8903;Birmensdorf Zust;ZH
9220;Bischofszell Zust;TG
8180;Bülach Zust;ZH
8157;Dielsdorf Zust;ZH
8307;Effretikon Zust;ZH
8424;Embrach Zustellung;ZH
8634;Hombrechtikon Zust;ZH
1350;Orbe Distribution;VD
8280;Kreuzlingen 1 Zust;TG
8700;Küsnacht ZH Zust;ZH
8708;Männedorf Zust;ZH
8706;Meilen Zust;ZH
1020;Renens VD 1 Dist;VD
3960;Sierre Dist;VS
8330;Pfäffikon ZH Zust;ZH
8105;Regensdorf 1 Zust;ZH
3930;Visp Zustellung;VS
3963;C.-Montana 1 Dist;VS
3123;Belp Zustellung;BE
8590;Romanshorn Zust;TG
8630;Rüti ZH Zustellung;ZH
8952;Schlieren Zust;ZH
3714;Frutigen Zust;BE
8712;Stäfa Zustellung;ZH
8800;Thalwil Zustellung;ZH
3073;Gümligen Zust;BE
3360;Hbuchsee Zust;BE
8820;Wädenswil Zust;ZH
8636;Wald ZH Zustellung;ZH
4950;Huttwil Zustellung;BE
8304;Wallisellen Zust;ZH
3800;Interlaken Zust;BE
8570;Weinfelden Zust;TG
3303;Jegenstorf Zust;BE
8126;Zumikon Zust;ZH
8400;Winterthur 5 Zust;ZH
8400;Winterthur 6 Zust;ZH
3422;Kirchberg BE Zust;BE
8400;Winterthur 8 Zust;ZH
8000;Zürich 37 Zust;ZH
4900;Langenthal 1 Zust;BE
8000;Zürich 50 Zust;ZH
9050;Appenzell Zust;AI
9100;Herisau 1 Zust;AR
6850;Mendrisio Dist;TI
3053;M'buchsee Zust;BE
3110;Münsingen Zust;BE
3322;Urtenen-S Zust;BE
3700;Spiez Zustellung;BE
3612;Steffisburg 1 Zust;BE
3076;Worb Zustellung;BE
3052;Zollikofen Zust;BE
8340;Hinwil Zustellung;ZH
1212;Grand-Lancy Dist;GE
8302;Kloten Zust;ZH
9200;Gossau SG 1 Zust;SG
2400;Le Locle Dist;NE
2740;Moutier 1 Dist;BE
4123;Allschwil Zust;BL
4144;Arlesheim Zust;BL
4710;Balsthal Zust;SO
4102;Binningen 1 Zust;BL
4127;Birsfelden Zust;BL
4414;Füllinsdorf Zust;BL
4563;Gerlafingen Zust;SO
5200;Brugg AG 1 Zust;AG
1274;Signy-Centre;VD
9476;Fontnas;SG
6000;Luzern 31;LU
6000;Luzern 30 AAL;LU
1200;Genève 5 Dépôt;GE
5018;Erlinsbach;AG
2800;Delémont Dist Ba;JU
1310;Daillens Dist Ba;VD
1310;Daillens Centre Co;VD
1530;Payerne Dist;VD
1630;Bulle 1 Dist;FR
3550;Langnau i. E. Zust;BE
6460;Altdorf UR 2 Zust;UR
7270;Davos Zust;GR
3000;Bern 94;BE
8000;Zürich;ZH
1274;Signy;VD
8000;Zürich;ZH
3400;Burgdorf Dist Fil;BE
4620;Härkingen PZ;SO
4620;Härkingen Dist Ba;SO
8183;Bülach Dist Ba;ZH
8325;Effretikon Dist Ba;ZH
8520;Frauenfeld PZ;TG
8520;Frauenfeld Dist Ba;TG
8343;Hinwil Dist Ba;ZH
9442;Berneck Dist Ba;SG
8564;Hefenhausen;TG
8564;Wagerswil;TG
8586;Buch b. Kümmertshs;TG
9565;Oberbussnang;TG
2950;Courtemautruy;JU
1347;Le Solliat;VD
1148;Villars-Bozon;VD
1304;Allens;VD
9470;Buchs SG Dist Fil;SG
8867;Niederurnen Dist F;GL
7302;Landquart Dist Ba;GR
3960;Sierre Dist Fil;VS
1630;Bulle Dist Fil;FR
1196;Gland Dist Fil;VD
5624;Waldhäusern AG;AG
8000;Zürich;ZH
3000;Bern 65;BE
1066;Epalinges Dist;VD
1033;Cheseaux Dist;VD
3960;Niouc;VS
4410;Liestal Dist Fil;BL
1912;Produit (Leytron);VS
1912;Montagnon (Leytron;VS
1912;Dugny (Leytron);VS
1914;Auddes-sur-Riddes;VS
1932;Les Valettes;VS
1933;Vens(Sembrancher);VS
1933;Chamoille;VS
1933;La Garde;VS
1941;Cries (Vollèges);VS
1945;Fontaine Dessus;VS
1945;Fontaine Dessous;VS
1945;Dranse (Liddes);VS
1945;Chandonne (Liddes);VS
1945;Rive Haute(Liddes);VS
1945;Fornex(Liddes);VS
1945;Les Moulins VS;VS
1945;Vichères (Liddes);VS
1945;Palasuit (Liddes);VS
1945;Chez Petit(Liddes);VS
1945;Petit Vichères;VS
1947;Champsec;VS
1955;Les Vérines;VS
1955;Némiaz (Chamoson);VS
1955;Grugnay (Chamoson);VS
1965;Roumaz (Savièse);VS
1965;Granois (Savièse);VS
1965;St-Germain;VS
1965;Ormône (Savièse);VS
1965;Mayens-de-la-Zour;VS
1966;Fortunau (Ayent);VS
1966;Luc (Ayent);VS
1966;St-Romain (Ayent);VS
1966;Saxonne (Ayent);VS
1966;Villa (Ayent);VS
1966;La Place (Ayent);VS
1966;Botyre (Ayent);VS
1966;Blignou (Ayent);VS
1966;Argnou (Ayent);VS
1969;Liez (St-Martin);VS
1969;Trogne (St-Martin);VS
1969;Suen (St-Martin);VS
1971;Champlan;VS
1983;Lanna;VS
1991;Arvillard (Salins);VS
1991;Pravidondaz;VS
1991;Turin (Salins);VS
1991;Misériez (Salins);VS
1993;Clèbes (Nendaz);VS
1996;Brignon (Nendaz);VS
1992;La Vernaz;VS
1992;Crête-à-l'Oeil;VS
1996;Bieudron (Nendaz);VS
1996;Condémines (Nendaz;VS
1996;Saclentse;VS
4000;Basel Reader's D.;BS
1911;Mayens-de-Chamoson;VS
1585;Cotterd;VD
1873;Champoussin;VS
2063;Fenin;NE
2063;Saules;NE
1873;Les Crosets;VS
1095;Lutry Distribution;VD
1052;Mont-Lausanne Dist;VD
2013;Colombier NE Dist;NE
2074;Marin-Epagnier Dis;NE
2520;La Neuveville Dist;BE
2720;Tramelan Dist;BE
2610;St-Imier Dist;BE
1580;Avenches Dist;VD
1510;Moudon Dist;VD
3186;Düdingen Zust;FR
1680;Romont FR Dist;FR
1844;Villeneuve VD Dist;VD
1880;Bex Distribution;VD
1233;Bernex Dist;GE
1214;Vernier Dist;GE
1180;Rolle Distribution;VD
1040;Echallens Dist;VD
3150;Schwarzenburg Zust;BE
3177;Laupen BE Zust;BE
3210;Kerzers Zust;FR
3294;Büren a.A. Zust;BE
3415;Hasle-Rüegsau Zust;BE
3855;Brienz BE Zust;BE
3860;Meiringen Zust;BE
4450;Sissach Zustellung;BL
4460;Gelterkinden Zust;BL
4512;Bellach Zustellung;SO
4663;Aarburg Zust;AG
4614;Hägendorf Zust;SO
5036;Oberentfelden Zust;AG
5070;Frick Zustellung;AG
5734;Reinach AG Zust;AG
5722;Gränichen Zust;AG
5630;Muri AG Zustellung;AG
6280;Hochdorf Zust;LU
6110;Wolhusen Zust;LU
6260;Reiden Zustellung;LU
6314;Unterägeri Zust;ZG
6060;Sarnen 2 Zust;OW
6403;Küssnacht SZ Zust;SZ
8965;Berikon 1 Zust;AG
8132;Egg ZH Zust;ZH
8260;Stein a.Rh. 1 Zust;SH
8730;Uznach Zustellung;SG
8808;Pfäffikon SZ Zust;SZ
8832;Wollerau Zust;SZ
8840;Einsiedeln Zust;SZ
8854;Siebnen Zust;SZ
8750;Glarus Zustellung;GL
9230;Flawil 1 Zust;SG
9240;Uzwil Zustellung;SG
9630;Wattwil Zust;SG
9053;Teufen AR Zust;AR
9410;Heiden Zustellung;AR
9450;Altstätten SG Zust;SG
9424;Rheineck Zust;SG
9435;Heerbrugg Zust;SG
9430;St.Margrethen Zust;SG
9470;Buchs SG 1 Zust;SG
7013;Domat/Ems Zust;GR
7302;Landquart Zust;GR
7320;Sargans Zustellung;SG
7310;Bad Ragaz Zust;SG
8887;Mels Zustellung;SG
8890;Flums Zustellung;SG
7503;Samedan Zustellung;GR
1222;Vésenaz Dist;GE
1965;Monteiller;VS
9000;St. Gallen;SG
4600;Olten;SO
1772;Nierlet-les-Bois;FR
8000;Zürich 15;ZH
1818;Montreux Redoute;VD
1787;Mur (Vully) FR;FR
1892;Morcles;VD
2074;Marin-Centre;NE
9479;Gretschins;SG
9479;Malans SG;SG
8540;Frauenfeld ST PP 1;TG
8530;Frauenfeld CALL;TG
4640;Härkingen ST PP 1;SO
4630;Härkingen CALL;SO
1330;Daillens CALL;VD
1320;Daillens ST PP 1;VD
6010;Kriens 1;LU
6010;Kriens 2 Sternmatt;LU
6010;Kriens 2;LU
1897;Port-Valais;VS
6500;Bellinzona VZ;TI
8000;Zürich PV;ZH
3989;Grafschaft;VS
2500;Biel/Bienne 10;BE
1200;Genève 18;GE
8564;Hattenhausen;TG
3000;Bern 90;BE
1440;Montagny-Chamard;VD
2149;Fretereules;NE
2149;Brot-Dessous;NE
9249;Oberstetten;SG
9249;Niederstetten;SG
8564;Gunterswilen;TG
1806;St-Légier Dist;VD
3815;Gündlischwand;BE
1023;Crissier 2;VD
1023;Crissier 1;VD
3860;Schattenhalb;BE
2610;Les Pontins;BE
1617;Tatroz;FR
8000;Zürich;ZH
1096;Villette (Lavaux);VD
4000;Basel;BS
6383;Wirzweli;NW
2333;La Cibourg;BE
2616;La Cibourg;BE
8556;Lamperswil TG;TG
6039;Root D4;LU
2037;Montezillon;NE
3000;Bern 7 Bärenplatz;BE
1820;Territet;VD
3963;Crans-Montana 1;VS
3963;Crans-Montana 2;VS
6939;Arosio-Mugena;TI
8253;Diessenhofen Zust;TG
2338;Muriaux;JU
2748;Les Ecorcheresses;BE
6830;Chiasso 1 ZF;TI
6900;Lugano MailSource;TI
1162;St-Prex Dist;VD
8615;Freudwil;ZH
6422;Steinen Zustellung;SZ
5415;Nussbaumen AG Zust;AG
3661;Uetendorf Zust;BE
3770;Zweisimmen Zust;BE
3775;Lenk i. S. Zust;BE
1223;Cologny Dist;GE
1964;Conthey Dist;VS
3454;Sumiswald Zust;BE
6710;Biasca Dist;TI
6963;Pregassona Dist;TI
3920;Zermatt Zustellung;VS
1969;Eison (St-Martin);VS
3977;Granges VS Dist;VS
4000;Basel 34 Breite;BS
4000;Basel;BS
1618;Châtel-Denis Dist;FR
1805;Jongny Dist;VD
1965;Savièse Dist;VS
8606;Nänikon Zust;ZH
1450;Ste-Croix Dist;VD
3623;Buchen BE;BE
4588;Brittern;SO
4416;Bubendorf Zust;BL
4000;Basel;BS
9545;Wängi Zustellung;TG
9463;Oberriet SG Zust;SG
9113;Degersheim Zust;SG
8762;Schwanden GL Zust;GL
8472;Seuzach Zustellung;ZH
6330;Cham 1;ZG
5415;Hertenstein AG;AG
5415;Rieden AG;AG
8596;Münsterlingen;TG
8000;Zürich;ZH
9604;Unterrindal;SG
3071;Ostermundigen Zust;BE
2013;Boudry Dist Ba;NE
9444;Diepoldsau Zust;SG
4000;Basel;BS
8902;Urdorf Dist Ba;ZH
8902;Urdorf Sortierst.;ZH
3976;Champzabé;VS
3072;Omundigen Rüti Fä;BE
3039;Bern PF OC;BE
4000;Basel PF OC;BL
3983;Greich;VS
1816;Chailly Dist;VD
8240;Thayngen Zust;SH
3436;Zollbrück Zust;BE
3537;Eggiwil Zustellung;BE
3627;Heimberg Zust;BE
3715;Adelboden Zust;BE
3780;Gstaad Zustellung;BE
3818;Grindelwald Zust;BE
5242;Birr-Lupfig Zust;AG
5312;Döttingen Zust;AG
5605;Dottikon Zust;AG
5703;Seon Zustellung;AG
5726;Unterkulm Zust;AG
6023;Rothenburg Zust;LU
6037;Root Zustellung;LU
6043;Adligenswil Zust;LU
6045;Meggen Zustellung;LU
6055;Alpnach Zustellung;OW
6374;Buochs Zustellung;NW
3071;Ostermundi Dist Ba;BE
8000;Zürich;ZH
1347;Le Sentier Dist;VD
9494;Schaan Zustellung;FL
8901;Urdorf;ZH
8546;Menzengrüt;ZH
4665;Oftringen SPN;AG
8450;Andelfingen Zust;ZH
2035;Corcelles NE Dist;NE
3175;Flamatt Zustellung;FR
6017;Ruswil Zustellung;LU
6162;Entlebuch Zust;LU
6170;Schüpfheim Zust;LU
6182;Escholzmatt Zust;LU
8722;Kaltbrunn Zust;SG
8494;Bauma Zustellung;ZH
6204;Sempach Stadt;LU
7078;Lenzerheide Zust;GR
3041;Bern;BE
4000;Basel;BS
8107;Buchs ZH Zust;ZH
8488;Turbenthal Zust;ZH
8907;Wettswil Zust;ZH
8932;Mettmenstetten Zus;ZH
7050;Arosa Zust;GR
9489;Schaan Log;FL
3053;Lätti;BE
3256;Seewil;BE
4551;Derendingen;SO
1934;Le Châble VS Dist;VS
1071;Chexbres Dist;VD
1854;Leysin Dist;VD
8135;Sihlwald;ZH
8152;Glattpark(Opfikon);ZH
1200;Genève 94 UBS;GE
1607;Palézieux Dist;VD
5645;Fenkrieden;AG
4000;Basel;BS
9000;St. Gallen;SG
8820;Wädenswil Dist Ba;ZH
5400;Baden IM;AG
9602;Bazenheid Zust;SG
7430;Thusis Zustellung;GR
7130;Ilanz Zustellung;GR
1926;Fully Dist;VS
1296;Coppet Dist;VD
1782;Formangueires;FR
7513;Silvaplana-Surlej;GR
7250;Klosters Zust;GR
8543;Gundetswil;ZH
4000;Basel SPI GLS;BS
3940;Steg-Gampel;VS
8109;Kloster Fahr;AG
1000;Lausanne;VD
1039;Cheseaux Polyval;VD
6346;Baar 3;ZG
6331;Hünenberg Zust;ZG
6346;Baar 3 Dist Ba;ZG
3085;Wabern Weihnachten;BE
1200;Genève 73;GE
5610;Dintikon LCD;AG
8952;Schlieren DS;ZH
1300;Eclépens CC;VD
1950;Sion CLVTR;VS
3050;Bern DS;BE
3070;Ostermundigen LZB;BE
4000;Basel LZB;BS
4621;Härkingen BZ;SO
6010;Kriens LZB;LU
6590;Cadenazzo (CLL);TI
7000;Chur LRV;GR
8000;Zürich SPS AG;ZH
9200;Gossau SG LZB;SG
4702;Oensingen Hub;SO
9494;Schaan BZ;FL
1148;La Coudre;VD
1919;Martigny Mutuel;VS
8000;Zürich IBRS local;ZH
1920;Martigny Gare CFF;VS
1000;Lausanne Sozialb.;VD
1700;Fribourg PF Fil.;FR
4808;Zofingen PF;AG
4800;Zofingen PFinance;AG
3400;Burgdorf Filiale;BE
4807;Zofingen PF;AG
8000;Zürich BZI;ZH
1311;Eclépens SC;VD
4611;Härkingen SC;SO
8000;Zürich Mülligen SC;ZH
8000;Zürich BZ AST;ZH
8000;Zürich;ZH
8362;Bichelsee-Baltersw;TG
8352;Ricketwil;ZH
4310;Rheinfelden SPI;AG
4133;Pratteln SPI;BL
6333;Hünenberg See;ZG
4621;Härkingen SPS AG;SO
4809;Zofingen PF;AG
3400;Burgdorf PF mob;BE
4809;Zofingen PF UBS;AG
6039;Root Längenbold SH;LU
8000;Zürich 59 EO;ZH
8000;Zürich 59 Ausland;ZH
8545;Rickenbach Sulz;ZH
8543;Kefikon ZH;ZH
8310;Grafstal;ZH
8465;Wildensbuch;ZH
3000;Bern Zustellung;BE
8471;Oberwil (Dägerlen);ZH
8471;Berg (Dägerlen);ZH
8471;Bänk (Dägerlen);ZH
9494;Schaan BZ GKS;FL
9301;Wittenbach;SG
1300;Eclépens CC Dépôt;VD
8412;Riet (Neftenbach);ZH
8412;Hünikon;ZH
6511;Cadenazzo SC;TI
8000;Zürich Voice Pub;ZH
8000;Zürich Oerlikon DB;ZH
6430;Schwyz SKB;SZ
5643;Meienberg;AG
3823;Kleine Scheidegg;BE
3823;Eigergletscher;BE
1532;Fétigny Dist Fil;FR
1880;Bex Dist Fil;VD
3000;Bern;BE
8200;Schaffhausen PF;SH
1860;Aigle Gare CFF;VD
6500;Bellinzona FFS;TI
5200;Brugg Bahnhof SBB;AG
6440;Brunnen SBB;SZ
9471;Buchs Bahnhof SBB;SG
8180;Bülach Bahnhof SBB;ZH
6830;Chiasso FFS;TI
8953;Dietikon SBB;ZH
8307;Effretikon SBB;ZH
7302;Landquart SBB;GR
5600;Lenzburg SBB;AG
4410;Liestal SBB;BL
6600;Locarno FFS;TI
1260;Nyon Gare CFF;VD
4702;Oensingen SBB;SO
8808;Pfäffikon SBB;SZ
1020;Renens Gare CFF;VD
4310;Rheinfelden SBB;AG
6343;Rotkreuz SBB;ZG
8630;Rüti Bahnhof SBB;ZH
4500;Solothurn SBB;SO
6210;Sursee Bahnhof SBB;LU
8800;Thalwil SBB;ZH
3930;Visp Bahnhof SBB;VS
1400;Yverdon CFF;VD
8866;Ziegelbrücke SBB;GL
4800;Zofingen SBB;AG
8820;Wädenswil SBB;ZH
6300;Zug Bahnhof SBB;ZG
6900;Lugano FSS;TI
3000;Bern Brünnen;BE
3000;Bern LOGIPV;BE
4621;Härkingen Briefkl.;SO
9050;Appenzell Eggerst.;AI
9050;Appenzell Enggenh.;AI
9050;Appenzell Meister.;AI
9050;Appenzell Steinegg;AI
9050;Appenzell Schlatt;AI
9057;Wasserauen;AI
9108;Gontenbad;AI
6000;Luzern 1 PF;LU
9108;Jakobsbad;AI
9442;Büriswilen;AI
3070;Ostermundigen BHS;BE
7110;Peiden;GR
8000;Zürich;ZH
1300;Eclépens SAB;VD
6595;Riazzino Dist;TI
6987;Caslano Dist;TI
6593;Cadenazzo Dist;TI
5506;Mägenwil Dist Ba;AG
5506;Mägenwil GKA;AG
5506;Mägenwil PL Hub;AG
5506;Mägenwil HUB;AG
1356;La Russille;VD
8307;Effretikon PAG;ZH
9245;Sonnental;SG
1227;Genève Carouge;GE
4310;Rheinfelden PAuto;AG
8000;Zürich BZI DE;ZH
1000;Lausanne Ouchy;VD
1000;Lausanne Centre;VD
1032;Romanel Shell;VD
2802;Develier PostAuto;JU
4000;Basel Shell;BS
4106;Therwil Shell;BL
8000;Zürich Tbrunnen;ZH
8000;Zürich West SPS;ZH
8302;Kloten Bahnhof SBB;ZH
2340;Le Noirmont Dist;JU
1000;Lausanne PF;VD
6000;Luzern 2;LU
1219;Lignon B&V GK;GE
1219;Lignon B&V GK 2;GE
3206;Ferenbalm;BE
3206;Biberen;BE
3206;Gammen;BE
4800;Zofingen B&V GK;AG
5400;Baden B&V GK 2;AG
5400;Baden B&V GK;AG
8852;Altendorf B&V GK;SZ
8852;Altendorf B&V GK 2;SZ
4204;Himmelried Pauto;SO
7000;Chur B&V GK 2;GR
7000;Chur B&V GK;GR
8305;Dietlikon Shell;ZH
8153;Rümlang Shell;ZH
1762;Givisiez PickPost;FR
2360;Le Bémont JU;JU
2362;Montfaucon;JU
2362;Montfavergier;JU
2363;Les Enfers;JU
2364;St-Brais;JU
3000;Bern KC PK 4;BE
3000;Bern KC PK 5;BE
6010;Kriens KC PGGK2;LU
9000;St. Gall. KC PKGK5;SG
6000;Luzern Bahnhof SBB;LU
4600;Olten Personal;SO
8000;Zürich Enge;ZH
1905;Dorénaz PA;VS
1000;Lausanne PF331-120;VD
1000;Lausanne PF331-140;VD
1000;Lausanne Jurassien;VD
4800;Zofi. KC PKGK 3;AG
8000;Zürich Kanton An.;ZH
8000;Zürich Helsana;ZH
8000;Zürich CS Annahme;ZH
9030;St. Josefen;SG
8723;Maseltrangen;SG
1000;Lausanne CT;VD
3434;Landiswil;BE
8970;Urdorf Exchange;ZH
1984;La Tour VS;VS
1985;La Forclaz VS;VS
1985;Villa (Evolène);VS
1400;Yverdon Conseil;VD
1920;Martigny PF;VS
3071;Ostermundigen KATA;BE
5412;Vogelsang AG;AG
8645;Jona Buech Gewerbe;SG
5400;Baden Täfern;AG
4621;Härkingen BZ FP;SO
1300;Eclépens CC AP;VD
1997;Sornard (Nendaz);VS
8810;Horgen Bhf Oberd.;ZH
9533;Dietschwil;SG
2300;La Chx-de-F. Combe;NE
8162;Sünikon;ZH
8332;Rumlikon;ZH
8322;Gündisau;ZH
8371;Busswil TG;TG
3930;Visp Verkauf;VS
4621;Härkingen SPS DO;SO
4800;Zofi. KC PKGK4;AG
6023;Rothenburg DIST BA;LU
4800;Zofi. KC PKGK 5;AG
3072;Ostermundigen Ober;BE
1300;Eclépens Clinique;VD
8000;Zürich Briefklinik;ZH
7212;Seewis-Pardisla;GR
7212;Seewis-Schmitten;GR
